70634210;Brasília/DF;Zona Industrial;SOFN Quadra 2 Conjunto A;
70634220;Brasília/DF;Zona Industrial;SOFN Quadra 2 Conjunto B;
70634230;Brasília/DF;Zona Industrial;SOFN Quadra 2 Conjunto C;
70634240;Brasília/DF;Zona Industrial;SOFN Quadra 2 Conjunto D;
70634250;Brasília/DF;Zona Industrial;SOFN Quadra 2 Conjunto E;
70634260;Brasília/DF;Zona Industrial;SOFN Quadra 2 Conjunto F;
70634300;Brasília/DF;Zona Industrial;SOFN Quadra 3;
70634310;Brasília/DF;Zona Industrial;SOFN Quadra 3 Conjunto A;
70634400;Brasília/DF;Zona Industrial;SOFN Quadra 4;
70634410;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto A;
70634420;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto B;
70634430;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto C;
70634440;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto D;
70634450;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto E;
70634460;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto F;
70634463;Brasília/DF;Zona Industrial;SOFN Quadra 4 Bloco A Comércio;
70634467;Brasília/DF;Zona Industrial;SOFN Quadra 4 Bloco B Comércio;
70634470;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto G;
70634480;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto H;
70634490;Brasília/DF;Zona Industrial;SOFN Quadra 4 Conjunto I;
70634500;Brasília/DF;Zona Industrial;SOFN Quadra 5;
70634510;Brasília/DF;Zona Industrial;SOFN Quadra 5 Conjunto A;
70634520;Brasília/DF;Zona Industrial;SOFN Quadra 5 Conjunto B;
70634530;Brasília/DF;Zona Industrial;SOFN Quadra 5 Conjunto C;
70635800;Brasília/DF;Zona Industrial;Parque Nacional de Brasília;
70635805;Brasília/DF;Zona Industrial;Parque Capital Digital Lote 2;
70635810;Brasília/DF;Zona Industrial;Parque Capital Digital Lote 3;
70635815;Brasília/DF;Zona Industrial;Parque Capital Digital Lote 4;
70635820;Brasília/DF;Zona Industrial;Parque Capital Digital Lote 5;
70635825;Brasília/DF;Zona Industrial;Parque Capital Digital Lote 6;
70635830;Brasília/DF;Zona Industrial;Parque Capital Digital Lote 1;
70636000;Brasília/DF;Granja do Torto;Granja do Torto;
70636001;Brasília/DF;Granja do Torto;SRA (Weslian Roriz);
70636003;Brasília/DF;Granja do Torto;Área Especial da Subadministração (Weslian Roriz);
70636005;Brasília/DF;Granja do Torto;Quadra A (Weslian Roriz);
70636010;Brasília/DF;Granja do Torto;Quadra B (Weslian Roriz);
70636015;Brasília/DF;Granja do Torto;Quadra C (Weslian Roriz);
70636020;Brasília/DF;Granja do Torto;Quadra D (Weslian Roriz);
70636025;Brasília/DF;Granja do Torto;Quadra E (Weslian Roriz);
70636030;Brasília/DF;Granja do Torto;Quadra F (Weslian Roriz);
70636035;Brasília/DF;Granja do Torto;Quadra G (Weslian Roriz);
70636040;Brasília/DF;Granja do Torto;Quadra H (Weslian Roriz);
70636045;Brasília/DF;Granja do Torto;Quadra I (Weslian Roriz);
70636050;Brasília/DF;Granja do Torto;Quadra J (Weslian Roriz);
70636055;Brasília/DF;Granja do Torto;Quadra K (Weslian Roriz);
70636060;Brasília/DF;Granja do Torto;Quadra L (Weslian Roriz);
70636065;Brasília/DF;Granja do Torto;Quadra M (Weslian Roriz);
70636070;Brasília/DF;Granja do Torto;Quadra N (Weslian Roriz);
70636100;Brasília/DF;Granja do Torto;Parque de Exposição Agropecuária;
70636200;Brasília/DF;Granja do Torto;SRB;
70636220;Brasília/DF;Granja do Torto;Vila da Presidência;
70636240;Brasília/DF;Granja do Torto;Rua 1;
70636300;Brasília/DF;Granja do Torto;Vila dos Técnicos;
70636330;Brasília/DF;Granja do Torto;Vila Operária;
70636340;Brasília/DF;Granja do Torto;Rua 5;
70636350;Brasília/DF;Granja do Torto;Rua dos Eucalíptus;
70636400;Brasília/DF;Granja do Torto;Barragem do Torto;
70636900;Brasília/DF;Granja do Torto;Granja do Torto ; Condomínio Mini-Granjas do Torto
70636901;Brasília/DF;Granja do Torto;Granja do Torto ; Associação Lingüística Evangélica Missionária
70640002;Brasília/DF;Cruzeiro Velho;SRES Quadra 1;
70640003;Brasília/DF;Cruzeiro Velho;SRES Quadra 3;
70640005;Brasília/DF;Cruzeiro Velho;SRES Quadra 5;
70640007;Brasília/DF;Cruzeiro Velho;SRES Quadra 7;
70640008;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Área Especial s/n;
70640010;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco A;
70640015;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco A;
70640017;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco A;
70640018;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco A;
70640020;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco B;
70640025;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco B;
70640027;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco B;
70640028;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco B;
70640030;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco C;
70640035;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco C;
70640037;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco C;
70640038;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco C;
70640040;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco D;
70640045;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco D;
70640047;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco D;
70640048;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco D;
70640050;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco E;
70640055;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco E;
70640057;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco E;
70640058;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco E;
70640060;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco F;
70640065;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco F;
70640067;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco F;
70640068;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco F;
70640070;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco G;
70640075;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco G;
70640077;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco G;
70640078;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco G;
70640080;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco H;
70640085;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco H;
70640087;Brasília/DF;Cruzeiro Velho;SRES Quadra 5 Bloco H;
70640088;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco H;
70640090;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco I;
70640095;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco I;
70640098;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco I;
70640100;Brasília/DF;Cruzeiro Velho;SRES Quadra 1 Bloco J;
70640105;Brasília/DF;Cruzeiro Velho;SRES Quadra 3 Bloco J;
70640108;Brasília/DF;Cruzeiro Velho;SRES Quadra 7 Bloco J;
70640510;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco A;
70640513;Brasília/DF;Cruzeiro Velho;Centro Comercial Bloco A;
70640515;Brasília/DF;Cruzeiro Velho;Comércio Local Bloco A;
70640520;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco B;
70640523;Brasília/DF;Cruzeiro Velho;Centro Comercial Bloco B;
70640525;Brasília/DF;Cruzeiro Velho;Comércio Local Bloco B;
70640530;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco C;
70640533;Brasília/DF;Cruzeiro Velho;Centro Comercial Bloco C;
70640535;Brasília/DF;Cruzeiro Velho;Comércio Local Bloco C;
70640540;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco D;
70640543;Brasília/DF;Cruzeiro Velho;Centro Comercial Bloco D;
70640545;Brasília/DF;Cruzeiro Velho;Comércio Local Bloco D;
70640550;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco E;
70640553;Brasília/DF;Cruzeiro Velho;Centro Comercial Bloco E;
70640560;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco F;
70640563;Brasília/DF;Cruzeiro Velho;Centro Comercial Bloco F;
70640570;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco G;
70640580;Brasília/DF;Cruzeiro Velho;Setor Escolar Bloco H;
70640610;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco A;
70640620;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco B;
70640630;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco C;
70640640;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco D;
70640650;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco E;
70640660;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco F;
70640670;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco G;
70640680;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco H;
70640690;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco I;
70640700;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco J;
70640710;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco K;
70640720;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco L;
70640730;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco M;
70640740;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco N;
70640970;Brasília/DF;Cruzeiro Velho;SRES Área Especial Bloco G Lote 7 ; AC Cruzeiro Velho
70645000;Brasília/DF;Cruzeiro Velho;SRES Quadra 10;
70645010;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco A;
70645011;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco A-1;
70645012;Brasília/DF;Cruzeiro Velho;SRES Quadra 12;
70645015;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco A;
70645020;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco B Comércio;
70645025;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco B;
70645026;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco B-1;
70645027;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco B-2;
70645030;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco C;
70645031;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco C1;
70645032;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco C2;
70645035;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco C;
70645040;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco D;
70645041;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco D-1;
70645042;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco D-2;
70645045;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco D;
70645050;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco E;
70645055;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco E;
70645060;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco F;
70645061;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco F-1;
70645062;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco F-2;
70645065;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco F;
70645070;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco G;
70645071;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco G1;
70645072;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco G2;
70645075;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco G;
70645080;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco H;
70645081;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco H-1;
70645082;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco H-2;
70645085;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco H;
70645090;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco I;
70645095;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco I;
70645100;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco J;
70645101;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco J-1;
70645102;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco J-2;
70645105;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco J;
70645110;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco K;
70645111;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco K1;
70645115;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco K;
70645120;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco L;
70645125;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco L;
70645126;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco L-1;
70645130;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco M;
70645135;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco M;
70645140;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco N;
70645145;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco N;
70645150;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco O;
70645151;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco O1;
70645155;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco O;
70645156;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco O-1;
70645160;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco P;
70645165;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco P;
70645170;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco Q;
70645175;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco Q;
70645180;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco R;
70645185;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco R;
70645190;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco S;
70645195;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco S;
70645196;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco S-1;
70645200;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco T;
70645201;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco T1;
70645205;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco T;
70645206;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco T-1;
70645210;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco U;
70645211;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco U1;
70645215;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco U;
70645216;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco U-1;
70645220;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco V;
70645221;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco V1;
70645225;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco V;
70645226;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco V-1;
70645230;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco W;
70645231;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco W1;
70645235;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco W;
70645240;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco X;
70645241;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco X1;
70645245;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco X;
70645250;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco Y;
70645255;Brasília/DF;Cruzeiro Velho;SRES Quadra 12 Bloco Z;
70645260;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco Z;
70645261;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco Z1;
70645510;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco A Comércio;
70645520;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Bloco B;
70645610;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Área Especial 1;
70645620;Brasília/DF;Cruzeiro Velho;SRES Quadra 10 Área Especial 2;
70645700;Brasília/DF;Cruzeiro Velho;SRES Área Especial A;
70648002;Brasília/DF;Cruzeiro Velho;SRES Quadra 2;
70648004;Brasília/DF;Cruzeiro Velho;SRES Quadra 4;
70648006;Brasília/DF;Cruzeiro Velho;SRES Quadra 6;
70648008;Brasília/DF;Cruzeiro Velho;SRES Quadra 8;
70648010;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco A;
70648013;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco A;
70648015;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco A;
70648017;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco A;
70648020;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco B;
70648023;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco B;
70648025;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco B;
70648027;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco B;
70648030;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco C;
70648033;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco C;
70648035;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco C;
70648037;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco C;
70648040;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco D;
70648043;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco D;
70648045;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco D;
70648047;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco D;
70648048;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco D-1;
70648050;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco E;
70648053;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco E;
70648055;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco E;
70648057;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco E;
70648060;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco F;
70648063;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco F;
70648065;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco F;
70648067;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco F;
70648070;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco G;
70648073;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco G;
70648075;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco G;
70648077;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco G;
70648080;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco H;
70648081;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco H-1;
70648083;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco H;
70648085;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco H;
70648087;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco H;
70648088;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco H-1;
70648090;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco I;
70648093;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco I;
70648095;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco I;
70648097;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco I;
70648100;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco J;
70648103;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco J;
70648105;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco J;
70648106;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco J-1;
70648107;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco J;
70648110;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco K;
70648111;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco K-1;
70648113;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco K;
70648115;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco K;
70648117;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco K;
70648120;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco L;
70648121;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco L-1;
70648123;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco L;
70648125;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco L;
70648127;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco L;
70648128;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco L1;
70648130;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco M;
70648133;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco M;
70648135;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco M;
70648137;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco M;
70648138;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco M1;
70648140;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco N;
70648143;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco N;
70648145;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco N;
70648147;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco N;
70648148;Brasília/DF;Cruzeiro Velho;SRES Quadra 8 Bloco N1;
70648150;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco O;
70648153;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco O;
70648155;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco O;
70648160;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco P;
70648163;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco P;
70648165;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco P;
70648170;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco Q;
70648173;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco Q;
70648175;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco Q;
70648180;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco R;
70648181;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco R-1;
70648183;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco R;
70648185;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco R;
70648190;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco S;
70648193;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco S;
70648195;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco S;
70648196;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco S1;
70648200;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco T;
70648203;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco T;
70648205;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco T;
70648206;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco T1;
70648210;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco U;
70648213;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco U;
70648215;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco U;
70648220;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco V;
70648223;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco V;
70648225;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco V;
70648230;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco W;
70648233;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco W;
70648235;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco W;
70648240;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco X;
70648243;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Bloco X;
70648245;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco X;
70648250;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Área Especial s/n;
70648253;Brasília/DF;Cruzeiro Velho;SRES Quadra 4 Área Especial s/n;
70648500;Brasília/DF;Cruzeiro Velho;Área Especial (ARUC);
70648510;Brasília/DF;Cruzeiro Velho;SRES Quadra 6 Bloco A;
70648645;Brasília/DF;Cruzeiro Velho;SRES Quadra 2 Bloco D;
70650110;Brasília/DF;Cruzeiro Novo;SHCES Quadra 101;
70650111;Brasília/DF;Cruzeiro Novo;SHCES Quadra 101 Bloco A;
70650112;Brasília/DF;Cruzeiro Novo;SHCES Quadra 101 Bloco B;
70650113;Brasília/DF;Cruzeiro Novo;SHCES Quadra 101 Bloco C;
70650130;Brasília/DF;Cruzeiro Novo;SHCES Quadra 103;
70650131;Brasília/DF;Cruzeiro Novo;SHCES Quadra 103 Bloco A;
70650132;Brasília/DF;Cruzeiro Novo;SHCES Quadra 103 Bloco B;
70650133;Brasília/DF;Cruzeiro Novo;SHCES Quadra 103 Bloco C Comércio;
70650150;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105;
70650151;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco A;
70650152;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco B;
70650153;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco C;
70650154;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco D;
70650155;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco E;
70650156;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco F;
70650157;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco G;
70650158;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco H;
70650159;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco I;
70650160;Brasília/DF;Cruzeiro Novo;SHCES Quadra 105 Bloco J;
70650170;Brasília/DF;Cruzeiro Novo;SHCES Quadra 107;
70650171;Brasília/DF;Cruzeiro Novo;SHCES Quadra 107 Bloco A;
70650172;Brasília/DF;Cruzeiro Novo;SHCES Quadra 107 Bloco B;
70650173;Brasília/DF;Cruzeiro Novo;SHCES Quadra 107 Bloco C;
70650190;Brasília/DF;Cruzeiro Novo;SHCES Quadra 109;
70650191;Brasília/DF;Cruzeiro Novo;SHCES Quadra 109 Bloco A;
70650192;Brasília/DF;Cruzeiro Novo;SHCES Quadra 109 Área Especial 1;
70650193;Brasília/DF;Cruzeiro Novo;SHCES Quadra 109 Área Especial 2;
